studentId,skill,problemType,startTime,timeTaken,correct,hintCount,attemptCount,frPast5WrongCount,responseIsFillIn,responseIsChosen,consecutiveErrorsInRow
2591,perimeter,textfieldquestion,2006-04-07 15:07:03,4.000000238,0,3,3,0,0,0,0
2591,perimeter,textfieldquestion,2006-04-07 15:07:07,5.0,1,3,4,0,0,0,0
2591,perimeter,textfieldquestion,2006-04-07 15:07:12,6.999999762000001,0,0,1,0,0,0,0
2591,perimeter,textfieldquestion,2006-04-07 15:07:19,5.000000477,0,1,2,0,0,0,0
2591,perimeter,textfieldquestion,2006-04-07 15:07:24,1.999999762,0,2,3,0,0,0,0
2591,perimeter,textfieldquestion,2006-04-07 15:07:26,6.999999762000001,1,2,4,0,0,0,0
2591,area,radioquestion,2006-04-07 15:07:33,37.0,0,0,1,2,0,0,0
2591,area,radioquestion,2006-04-07 15:08:10,9.000000238,1,0,2,2,0,0,0
2591,probability,radioquestion,2006-04-07 15:08:19,15.00000024,0,0,1,1,0,0,0
2591,probability,radioquestion,2006-04-07 15:08:34,5.0,1,0,2,1,0,0,0
2591,proportion,textfieldquestion,2006-04-07 15:08:39,33.99999976,0,0,1,0,0,0,0
2591,proportion,textfieldquestion,2006-04-07 15:09:13,9.000000238,0,1,1,1,0,0,0
2591,proportion,textfieldquestion,2006-04-07 15:09:22,5.999999523,1,1,2,1,0,0,0
2591,proportion,textfieldquestion,2006-04-07 15:09:28,18.00000048,1,0,1,1,0,0,0
2591,rate,radioquestion,2006-04-07 15:09:46,16.99999952,0,0,1,0,0,0,0
2603,equation-solving,other,2005-05-06 14:11:04,8.0,0,1,1,1,0,0,0
2603,equation-solving,other,2005-05-06 14:11:12,6.0,0,2,2,1,0,0,0
2603,equation-solving,other,2005-05-06 14:11:18,10.0,0,3,3,1,0,0,0
2603,equation-solving,other,2005-05-06 14:11:28,5.000000477,0,4,4,1,0,0,0
2603,equation-solving,other,2005-05-06 14:11:33,3.999999762,0,5,5,1,0,0,0
2603,equation-solving,other,2005-05-06 14:11:37,9.000000238,0,6,6,1,0,0,0
2603,equation-solving,other,2005-05-06 14:11:46,20.99999976,1,6,7,1,0,0,0
2603,equation-solving,other,2005-05-06 14:12:07,6.000000237999999,0,1,1,1,0,0,0
2603,equation-solving,other,2005-05-06 14:12:13,3.999999523,0,2,2,1,0,0,0
2603,equation-solving,other,2005-05-06 14:12:17,9.000000238,0,3,3,1,0,0,0
2603,equation-solving,other,2005-05-06 14:12:26,9.999999762,1,3,4,1,0,0,0
2603,equation-solving,other,2005-05-06 14:12:36,6.000000237999999,0,1,1,1,0,0,0
2603,equation-solving,other,2005-05-06 14:12:42,5.0,0,2,2,1,0,0,0
2603,equation-solving,other,2005-05-06 14:12:47,11.0,0,3,3,1,0,0,0
2603,equation-solving,other,2005-05-06 14:12:58,12.99999976,1,3,4,1,0,0,0
2603,equation-solving,other,2005-05-06 14:13:11,9.000000238,1,0,1,1,0,0,0
2603,inequality-solving,other,2005-05-06 14:13:20,73.00000024,0,0,1,0,0,0,0
2603,inequality-solving,other,2005-05-06 14:13:23,196.9999995,0,1,2,1,0,0,0
2603,inequality-solving,other,2005-05-06 14:14:33,6.999999762000001,0,1,1,0,0,0,0
2603,inequality-solving,other,2005-05-06 14:14:40,4.000000238,0,2,2,0,0,0,0
2603,inequality-solving,other,2005-05-06 14:14:44,22.99999976,0,3,3,0,0,0,0
2603,inequality-solving,other,2005-05-06 14:15:07,9.999999762,1,3,4,0,0,0,0
2603,inequality-solving,other,2005-05-06 14:16:40,3.0,0,2,3,0,0,0,0
2603,inequality-solving,other,2005-05-06 14:16:43,6.000000237999999,0,3,4,0,0,0,0
2603,inequality-solving,other,2005-05-06 14:16:49,9.000000238,1,3,5,0,0,0,0
2603,inequality-solving,radioquestion,2005-05-06 14:16:58,11.99999952,1,0,1,0,0,0,0
2603,inequality-solving,radioquestion,2005-05-06 14:17:10,33.00000024,0,0,1,0,0,0,0
2603,inequality-solving,radioquestion,2005-05-06 14:17:14,293.0,1,3,1,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:17:43,6.999999762000001,0,1,1,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:17:50,7.000000237999999,0,2,2,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:17:57,2.0,0,3,3,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:17:59,25.00000024,1,3,4,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:18:24,8.999999523,0,1,1,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:18:33,70.0,0,2,2,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:19:43,23.00000024,0,3,3,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:22:07,19.99999976,0,1,1,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:22:27,3.0,0,2,2,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:22:30,2.000000477,0,3,3,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:22:32,8.999999523,1,3,4,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:22:41,4.000000477,0,1,1,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:22:45,4.999999762,0,2,2,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:22:50,5.0,0,3,3,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:22:55,6.999999762000001,1,3,4,1,0,0,0
2603,inequality-solving,noprobtype,2005-05-06 14:23:02,62.0,1,0,1,0,0,0,0
2603,interpreting-numberline,radioquestion,2005-05-06 14:29:08,17.00000024,0,0,1,1,0,0,0
2603,interpreting-numberline,radioquestion,2005-05-06 14:29:25,11.0,1,0,1,2,0,0,0
2603,interpreting-numberline,radioquestion,2005-05-06 14:29:36,207.0,1,0,1,2,0,0,0
2603,interpreting-numberline,radioquestion,2005-05-06 14:33:03,9.999999762,1,0,1,2,0,0,0
2603,symbolization-articulation,algebra,2005-05-06 14:34:21,470.0,1,0,1,0,1,0,0
2603,algebraic-manipulation,algebra,2005-05-06 14:42:11,43.0,0,0,1,1,1,0,0
2604,least-common-multiple,textfieldquestion,2005-05-23 15:57:38,8.999999523,1,0,4,0,0,0,0
2604,probability,radioquestion,2005-05-23 15:57:47,20.00000024,0,0,1,2,0,0,0
2604,probability,radioquestion,2005-05-23 15:57:49,100.0,0,1,2,3,0,0,0
2604,probability,noprobtype,2005-05-23 15:58:07,36.00000024,1,0,1,0,0,0,0
2604,probability,noprobtype,2005-05-23 15:58:43,24.0,0,0,1,0,0,0,0
2604,probability,radioquestion,2005-05-23 15:59:29,3.999999762,0,2,3,0,0,0,0
2604,probability,radioquestion,2005-05-23 15:59:33,9.000000238,0,3,4,0,0,0,0
2604,probability,radioquestion,2005-05-23 15:59:42,38.0,1,3,5,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:00:20,8.0,0,0,1,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:00:28,3.999999762,0,0,2,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:00:32,4.000000238,1,0,3,0,0,0,0
2604,probability,radioquestion,2005-05-23 16:00:36,24.99999952,0,0,1,0,0,0,0
2604,probability,algebra,2005-05-23 16:01:01,14.00000024,0,0,1,1,1,0,0
2604,probability,algebra,2005-05-23 16:01:15,8.0,1,0,2,1,1,0,0
2604,probability,algebra,2005-05-23 16:01:23,12.99999976,0,0,1,1,1,0,0
2604,probability,algebra,2005-05-23 16:01:36,31.00000048,0,1,2,1,1,0,0
2604,probability,algebra,2005-05-23 16:02:07,6.0,0,2,3,1,1,0,0
2604,probability,algebra,2005-05-23 16:02:13,2.999999523,0,3,4,1,1,0,0
2604,probability,algebra,2005-05-23 16:02:16,3.0,0,4,5,1,1,0,0
2604,probability,algebra,2005-05-23 16:02:19,5.0,0,5,6,1,1,0,0
2604,probability,algebra,2005-05-23 16:02:24,17.00000024,1,5,7,1,1,0,0
2604,probability,algebra,2005-05-23 16:02:41,11.0,0,0,1,1,1,0,0
2604,probability,algebra,2005-05-23 16:02:52,17.99999976,1,0,2,1,1,0,0
2604,probability,textfieldquestion,2005-05-23 16:03:10,299.0000002,0,1,1,1,0,0,0
2604,probability,noprobtype,2005-05-23 16:08:09,19.0,0,0,1,1,0,0,0
2604,probability,noprobtype,2005-05-23 16:08:28,4.999999762,0,0,2,1,0,0,0
2604,probability,noprobtype,2005-05-23 16:08:33,5.0,1,0,3,1,0,0,0
2604,probability,noprobtype,2005-05-23 16:08:38,26.00000048,0,0,1,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:09:04,8.999999523,0,0,2,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:09:13,14.00000024,0,1,3,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:09:27,12.00000024,0,2,4,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:09:39,32.99999952,0,3,5,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:10:12,18.00000048,0,4,6,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:10:30,12.99999976,0,5,7,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:10:43,14.00000024,1,5,8,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:10:57,11.0,0,0,1,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:11:08,54.0,0,0,2,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:12:02,11.99999976,0,0,3,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:12:14,31.00000024,0,1,4,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:12:45,5.999999523,0,2,5,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:12:51,13.0,0,3,6,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:13:04,101.0000002,1,3,7,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:14:45,59.0,0,1,1,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:15:44,6.000000237999999,0,2,2,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:15:50,6.0,0,3,3,0,0,0,0
2604,probability,noprobtype,2005-05-23 16:15:56,13.0,1,3,4,0,0,0,0
2604,combinatorics,textfieldquestion,2005-05-23 16:16:09,70.0,0,0,1,1,0,0,0
2604,combinatorics,textfieldquestion,2005-05-23 16:17:19,13.99999952,1,0,1,2,0,0,0
2604,combinatorics,textfieldquestion,2005-05-23 16:17:33,24.00000048,0,0,1,2,0,0,0
2604,combinatorics,textfieldquestion,2005-05-23 16:17:57,5.999999523,0,0,2,2,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:14:19,2.000000477,0,3,3,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:14:21,0.999999762,0,4,4,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:14:22,9.999999762,0,4,5,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:14:32,33.00000024,0,4,6,0,0,0,1
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:15:05,17.99999976,0,4,7,0,0,0,2
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:15:23,28.00000024,0,4,8,0,0,0,3
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:15:51,41.99999976,0,4,9,0,0,0,4
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:16:33,18.00000048,0,4,10,0,0,0,5
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:16:51,55.99999976,0,4,11,0,0,0,6
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:20:59,5.999999523,0,4,13,0,0,0,7
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:21:05,18.00000048,0,4,14,0,0,0,8
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:21:23,86.99999952,0,4,15,0,0,0,9
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:22:50,90.00000048,1,4,16,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:24:20,3.999999523,0,1,1,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:24:24,1.000000238,0,2,2,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:24:25,1.000000238,0,3,3,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:24:26,0.999999762,0,4,4,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:24:27,7.000000237999999,1,4,5,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:24:34,1.999999762,0,1,1,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:24:36,0.999999762,0,2,2,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:24:37,1.000000238,0,3,3,0,0,0,0
2607,pattern-finding,algebrafieldquestion,2006-05-12 15:24:38,4.999999762,1,3,4,0,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:24:43,8.0,0,1,1,1,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:24:51,2.0,0,1,1,1,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:24:53,0.0,0,2,2,1,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:24:53,7.000000237999999,0,3,3,1,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:25:00,9.000000238,1,3,4,1,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:25:09,2.0,0,1,1,0,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:25:11,1.999999762,0,2,2,0,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:25:13,1.999999762,0,3,3,0,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:25:15,5.0,1,3,4,0,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:25:20,5.000000477,0,1,1,0,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:25:25,0.999999523,0,2,2,0,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:25:26,2.0,0,3,3,0,0,0,0
2607,linear-area-volume-conversion,textfieldquestion,2006-05-12 15:25:28,6.0,1,3,4,0,0,0,0
2607,linear-area-volume-conversion,radioquestion,2006-05-12 15:25:34,3.000000238,0,0,1,0,0,0,0
2607,linear-area-volume-conversion,radioquestion,2006-05-12 15:25:37,1.999999762,1,0,2,0,0,0,0
2607,linear-area-volume-conversion,radioquestion,2006-05-12 15:25:39,4.000000238,0,0,1,0,0,0,0
2607,linear-area-volume-conversion,radioquestion,2006-05-12 15:25:43,2.0,0,0,2,0,0,0,1
2607,linear-area-volume-conversion,radioquestion,2006-05-12 15:25:45,1.999999762,1,0,3,0,0,0,0
2607,properties-of-geometric-figures,radioquestion,2006-05-12 15:25:47,8.0,0,0,1,2,0,0,0
2607,properties-of-geometric-figures,radioquestion,2006-05-12 15:25:55,2.000000477,0,0,2,2,0,0,1
2607,properties-of-geometric-figures,radioquestion,2006-05-12 15:25:57,3.999999523,0,0,3,2,0,0,2
2607,properties-of-geometric-figures,radioquestion,2006-05-12 15:26:01,3.000000238,1,0,4,2,0,0,0
2607,linear-area-volume-conversion,radioquestion,2006-05-12 15:26:04,6.999999762000001,0,0,1,0,0,0,0
2607,linear-area-volume-conversion,algebrafieldquestion,2006-05-12 15:26:11,3.0,0,1,1,1,0,0,0
2607,linear-area-volume-conversion,algebrafieldquestion,2006-05-12 15:26:14,1.000000238,0,2,2,1,0,0,0
2607,linear-area-volume-conversion,algebrafieldquestion,2006-05-12 15:26:15,1.000000238,0,3,3,1,0,0,0
2607,linear-area-volume-conversion,algebrafieldquestion,2006-05-12 15:26:16,3.0,0,4,4,1,0,0,0
2607,linear-area-volume-conversion,algebrafieldquestion,2006-05-12 15:26:19,8.999999762,1,4,5,1,0,0,0
2614,venn-diagram,textfieldquestion,2006-03-21 14:33:11,44.00000024,1,1,2,0,0,0,0
2614,venn-diagram,textfieldquestion,2006-03-21 14:33:55,19.0,1,0,1,0,0,0,0
2614,percent-of,textfieldquestion,2006-03-21 14:34:14,16.99999952,1,0,1,0,0,0,0
2614,congruence,interfacetextfieldquestion1,2006-03-21 14:34:31,82.00000048,1,0,1,0,0,0,0
2614,exponents,textfieldquestion,2006-03-21 14:35:53,70.0,0,0,1,0,0,0,0
2614,order-of-operations,radioquestion,2006-03-21 14:37:03,11.99999952,1,0,1,2,0,0,0
2614,exponents,textfieldquestion,2006-03-21 14:37:15,8.0,1,0,1,1,0,0,0
2614,order-of-operations,radioquestion,2006-03-21 14:37:23,12.00000048,1,0,1,1,0,0,0
2614,multiplication,textfieldquestion,2006-03-21 14:37:35,11.99999952,1,0,1,1,0,0,0
2614,order-of-operations,textfieldquestion,2006-03-21 14:37:47,21.00000048,1,0,1,0,0,0,0
2614,equation-solving,radioquestion,2006-03-21 14:38:08,29.99999952,0,0,1,0,0,0,0
2614,equation-solving,radioquestion,2006-03-21 14:38:38,13.00000048,0,0,2,0,0,0,1
2614,equation-solving,radioquestion,2006-03-21 14:38:51,2.999999523,1,0,3,0,0,0,0
2614,probability,radioquestion,2006-03-21 14:38:54,54.0,0,0,1,0,0,0,0
2614,probability,textfieldquestion,2006-03-21 14:39:48,8.0,0,1,1,1,0,0,0
2614,probability,textfieldquestion,2006-03-21 14:39:56,12.00000024,1,1,2,1,0,0,0
2614,probability,textfieldquestion,2006-03-21 14:40:08,6.999999762000001,1,0,1,1,0,0,0
2614,probability,radioquestion,2006-03-21 14:40:15,5.0,1,0,1,1,0,0,0
2614,fractions,radioquestion,2006-03-21 14:40:20,57.0,1,0,1,0,0,0,0
2614,multiplication,radioquestion,2006-03-21 14:41:17,38.00000024,0,0,1,1,0,0,0
2614,multiplication,radioquestion,2006-03-21 14:41:55,20.00000024,1,0,1,2,0,0,0
2614,multiplication,radioquestion,2006-03-21 14:42:15,11.0,1,0,1,1,0,0,0
2614,multiplication,radioquestion,2006-03-21 14:42:26,8.999999523,1,0,1,1,0,0,0
2614,multiplication,radioquestion,2006-03-21 14:42:35,9.000000238,1,0,1,1,0,0,0
2614,fraction-multiplication,interfaceradioquestion1,2006-03-21 14:42:44,68.00000024,1,0,1,0,0,0,0
2614,rate-with-distance-and-time,radioquestion,2006-03-21 14:43:52,67.0,1,0,1,0,0,0,0
2614,circle-graph,radioquestion,2006-03-21 14:44:59,57.99999976,0,1,1,0,0,0,0
2614,circle-graph,radioquestion,2006-03-21 14:45:57,22.0,0,1,1,0,0,0,0
2614,circle-graph,radioquestion,2006-03-21 14:46:19,33.99999976,0,1,2,0,0,0,0
2614,circle-graph,radioquestion,2006-03-21 14:46:53,10.00000048,0,2,3,0,0,0,0
2614,circle-graph,radioquestion,2006-03-21 14:47:03,16.0,0,2,4,0,0,0,0
2614,circle-graph,radioquestion,2006-03-21 14:47:19,6.999999762000001,0,3,5,0,0,0,0
2614,circle-graph,radioquestion,2006-03-21 14:47:26,9.000000238,1,3,6,0,0,0,0
2614,circle-graph,textfieldquestion,2006-03-21 14:47:35,16.0,0,0,1,0,0,0,0
2614,circle-graph,textfieldquestion,2006-03-21 14:47:51,14.0,1,0,2,0,0,0,0
2614,ordering-numbers,1,2006-04-04 16:00:04,43.99999976,1,0,1,0,0,0,0
2614,pattern-finding,textfieldquestion,2006-04-04 16:00:48,52.0,1,0,1,0,0,0,0
2614,inducing-functions,radioquestion,2006-04-04 16:01:40,193.0,0,0,1,0,0,0,0
2614,inducing-functions,algebrafieldquestion,2006-04-04 16:04:53,25.00000024,1,0,1,1,0,0,0
2614,inducing-functions,radioquestion,2006-04-04 16:05:18,84.99999976,1,0,1,1,0,0,0
2614,inducing-functions,radioquestion,2006-04-04 16:06:43,15.99999976,1,0,1,1,0,0,0
2614,sum-of-interior-angles-triangle,interfacetextfieldquestion1,2006-04-04 16:06:59,24.0,1,0,1,0,0,0,0
2614,isosceles-triangle,radioquestion,2006-04-04 16:07:23,55.00000024,1,0,1,0,0,0,0
2614,discount,1,2006-04-04 16:08:18,53.0,1,0,1,0,0,0,0
2614,probability,radioquestion,2006-04-04 16:09:11,31.99999976,1,0,1,1,0,0,0
2614,probability,radioquestion,2006-04-04 16:09:43,68.00000024,0,0,1,1,0,0,0
2614,probability,radioquestion,2006-04-04 16:10:51,9.000000238,1,0,2,1,0,0,0
2614,point-plotting,radioquestion,2006-04-04 16:11:00,48.99999952,1,0,1,0,0,0,0
2614,mean,radioquestion,2006-04-04 16:11:49,144.0000002,1,0,1,0,0,0,0
2614,probability,radioquestion,2006-04-04 16:14:13,41.00000024,0,0,1,1,0,0,0
2620,noskill,noprobtype,2006-03-08 13:22:09,138.9999998,1,0,1,5,0,0,0
2620,noskill,noprobtype,2006-03-08 13:24:28,163.0000002,0,0,1,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:27:11,18.99999952,0,0,2,4,0,0,1
2620,noskill,noprobtype,2006-03-08 13:27:30,2.000000477,0,0,3,4,0,0,2
2620,noskill,noprobtype,2006-03-08 13:27:32,3.0,1,0,4,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:27:35,234.0,0,0,1,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:31:29,5.999999523,1,0,2,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:31:35,65.00000024,0,0,1,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:32:40,4.000000238,1,0,2,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:32:44,223.9999995,0,0,1,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:36:28,3.0,0,0,2,4,0,0,1
2620,noskill,noprobtype,2006-03-08 13:36:31,5.0,0,0,3,4,0,0,2
2620,noskill,noprobtype,2006-03-08 13:36:36,3.0,1,0,4,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:36:39,70.0,0,0,1,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:37:49,120.00000049999998,1,0,2,4,0,0,0
2620,noskill,noprobtype,2006-03-08 13:39:49,83.0,1,0,1,5,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:41:38,9.999999762,0,1,1,2,0,0,0
2620,pythagorean-theorem,radioquestion,2006-03-08 13:41:48,235.0000002,1,0,1,2,0,0,0
2620,pythagorean-theorem,radioquestion,2006-03-08 13:45:43,111.99999979999998,0,0,1,1,0,0,0
2620,pythagorean-theorem,radioquestion,2006-03-08 13:47:35,9.000000238,1,0,2,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:47:44,181.0000002,0,1,1,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:50:45,59.99999952,0,1,2,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:51:45,4.000000238,0,2,3,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:51:49,8.0,0,3,4,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:51:57,22.99999976,1,3,5,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:52:20,108.0,0,1,1,0,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:54:08,5.0,0,2,2,0,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:54:13,3.0,0,3,3,0,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-08 13:54:16,3.000000238,0,4,4,0,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:24:01,542.0000002,0,1,1,0,0,0,0
2620,pythagorean-theorem,radioquestion,2006-03-22 16:33:03,67.99999952,0,0,1,0,0,0,0
2620,pythagorean-theorem,radioquestion,2006-03-22 16:34:11,4.000000238,1,0,2,0,0,0,0
2620,pythagorean-theorem,radioquestion,2006-03-22 16:34:15,11.00000024,1,0,1,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:34:26,9.999999762,0,1,1,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:34:36,4.000000238,0,2,2,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:34:40,2.0,0,3,3,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:34:42,3.0,0,4,4,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:34:45,4.999999762,0,5,5,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:34:50,8.0,1,5,6,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:34:58,14.99999976,0,1,1,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:35:13,2.000000477,0,2,2,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:35:15,2.0,0,3,3,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:35:17,4.999999762,0,4,4,1,0,0,0
2620,pythagorean-theorem,textfieldquestion,2006-03-22 16:35:22,9.000000238,1,4,5,1,0,0,0
2620,pattern-finding,textfieldquestion,2006-03-22 16:35:31,229.9999998,0,1,1,0,0,0,0
2620,pattern-finding,radioquestion,2006-03-22 16:39:21,4.000000238,0,1,1,0,0,0,0
2620,pattern-finding,radioquestion,2006-03-22 16:39:25,5.0,0,1,2,0,0,0,0
2620,pattern-finding,radioquestion,2006-03-22 16:39:30,4.999999762,0,1,3,0,0,0,1
2620,pattern-finding,radioquestion,2006-03-22 16:39:35,5.0,0,1,4,0,0,0,2
2620,pattern-finding,radioquestion,2006-03-22 16:39:40,9.999999762,1,1,5,0,0,0,0
2625,fraction-decimals-percents,1,2006-04-28 15:58:54,13.0,1,0,1,1,0,0,0
2625,fractions,1,2006-04-28 15:59:07,24.99999952,1,0,1,0,0,0,0
2625,fraction-decimals-percents,1,2006-04-28 15:59:32,10.00000048,1,0,1,1,0,0,0
2625,fractions,1,2006-04-28 15:59:42,13.99999952,0,0,1,0,0,0,0
2625,fractions,1,2006-04-28 15:59:56,15.00000024,1,0,2,0,0,0,0
2625,fraction-decimals-percents,1,2006-04-28 16:00:11,16.0,1,0,1,1,0,0,0
2625,fractions,1,2006-04-28 16:00:27,25.00000024,1,0,1,1,0,0,0
2625,fraction-decimals-percents,1,2006-04-28 16:00:52,24.0,1,0,1,1,0,0,0
2625,sum-of-interior-angles-triangle,1,2006-04-28 16:01:56,14.00000024,1,0,1,1,0,0,0
2625,transversals,1,2006-04-28 16:02:10,41.99999976,1,0,1,1,0,0,0
2625,sum-of-interior-angles-triangle,1,2006-04-28 16:02:52,16.0,1,0,1,1,0,0,0
2625,transversals,1,2006-04-28 16:03:08,359.0000002,1,0,1,1,0,0,0
2625,sum-of-interior-angles-triangle,1,2006-04-28 16:09:07,13.99999952,1,0,1,1,0,0,0
2625,sum-of-interior-angles-triangle,1,2006-04-28 16:09:21,11.0,1,0,1,0,0,0,0
2625,sum-of-interior-angles-triangle,1,2006-04-28 16:09:32,14.00000024,1,0,1,0,0,0,0
2625,sum-of-interior-angles-triangle,1,2006-04-28 16:09:46,9.000000238,1,0,1,0,0,0,0
2625,sum-of-interior-angles-triangle,1,2006-04-28 16:09:55,14.0,0,0,1,0,0,0,0
2625,sum-of-interior-angles-triangle,1,2006-04-28 16:10:09,10.99999952,1,0,2,0,0,0,0
2625,median,radioquestion,2006-04-28 16:12:01,14.00000024,1,0,1,1,0,0,0
2625,mean,textfieldquestion,2006-04-28 16:12:15,70.99999952,1,0,1,0,0,0,0
2625,exponents,textfieldquestion,2006-04-28 16:13:26,165.0000002,1,0,1,0,0,0,0
2625,isosceles-triangle,radioquestion,2006-04-28 16:16:11,38.99999976,1,0,1,1,0,0,0
